CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance_over_Salary,Tenure_over_Age,Age_Tenure,CreditScore_over_Age
738,France,Male,39,5,0.0,2,1,1,114388.98,0,0.0,0.1282051282051282,34,18.923076923076923
703,France,Male,28,9,0.0,2,0,1,2151.17,0,0.0,0.32142857142857145,19,25.107142857142858
554,Spain,Male,42,1,0.0,2,0,1,183492.9,0,0.0,0.023809523809523808,41,13.19047619047619
582,France,Female,38,9,135979.01,4,1,1,76582.95,1,1.7755781149720664,0.23684210526315788,29,15.31578947368421
644,France,Male,37,6,117271.8,2,1,0,104217.96,1,1.125255186342162,0.16216216216216217,31,17.405405405405407
724,France,Male,29,4,0.0,1,1,0,8982.75,0,0.0,0.13793103448275862,25,24.96551724137931
593,France,Male,33,1,0.0,2,0,0,9984.4,0,0.0,0.030303030303030304,32,17.96969696969697
710,Spain,Female,30,10,0.0,2,1,0,19500.1,0,0.0,0.3333333333333333,20,23.666666666666668
631,France,Male,35,8,129205.49,1,1,1,79146.36,0,1.632488089155332,0.22857142857142856,27,18.02857142857143
739,Spain,Female,41,8,0.0,1,1,0,191694.77,1,0.0,0.1951219512195122,33,18.024390243902438
644,Spain,Male,18,7,0.0,1,0,1,59645.24,1,0.0,0.3888888888888889,11,35.77777777777778
652,Germany,Male,35,7,104015.54,2,1,1,55207.88,0,1.8840705348584297,0.2,28,18.62857142857143
554,Spain,Male,37,3,0.0,2,1,0,166177.3,0,0.0,0.08108108108108109,34,14.972972972972974
483,France,Female,30,9,0.0,2,0,0,136356.97,0,0.0,0.3,21,16.1
669,Germany,Female,42,1,103873.39,1,1,0,148611.52,0,0.6989592058542972,0.023809523809523808,41,15.928571428571429
841,Germany,Female,52,3,112383.03,1,1,0,85516.37,1,1.3141697899478193,0.057692307692307696,49,16.173076923076923
662,France,Male,34,2,117731.79,2,0,1,55120.79,0,2.135887203358297,0.058823529411764705,32,19.470588235294116
821,Germany,Male,45,0,135827.33,2,1,1,131778.58,0,1.030723885475166,0.0,45,18.244444444444444
783,France,Male,38,9,114135.17,1,1,0,153269.98,0,0.744667481525084,0.23684210526315788,29,20.605263157894736
850,France,Female,28,9,0.0,2,1,1,164864.67,0,0.0,0.32142857142857145,19,30.357142857142858
559,France,Male,62,6,118756.62,1,1,1,20367.68,0,5.830640504956873,0.0967741935483871,56,9.016129032258064
602,Spain,Male,34,8,98382.72,1,1,0,39542.0,0,2.488056243993728,0.23529411764705882,26,17.705882352941178
563,Germany,Male,41,2,100520.92,1,1,1,19412.8,1,5.178074260281876,0.04878048780487805,39,13.731707317073171
695,Spain,Female,35,7,79858.13,2,1,1,127977.66,0,0.6240005482206816,0.2,28,19.857142857142858
546,France,Female,20,6,0.0,1,0,1,20508.85,0,0.0,0.3,14,27.3
719,Germany,Female,76,10,95052.29,1,1,0,176244.87,0,0.5393194706887071,0.13157894736842105,66,9.460526315789474
539,Germany,Male,42,1,177728.55,1,1,0,105013.63,0,1.6924331631998626,0.023809523809523808,41,12.833333333333334
632,France,Male,71,3,83116.68,1,1,1,27597.76,0,3.01171834235822,0.04225352112676056,68,8.901408450704226
772,Germany,Male,34,7,111565.91,1,1,1,121073.23,0,0.9214746315102026,0.20588235294117646,27,22.705882352941178
708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0,0.8212079047373345,0.2,32,17.7
668,Germany,Female,28,1,124511.01,1,0,0,114258.18,0,1.089733881635433,0.03571428571428571,27,23.857142857142858
738,France,Female,67,1,130652.52,1,0,1,22762.23,0,5.739882252310077,0.014925373134328358,66,11.014925373134329
785,France,Male,55,5,0.0,2,1,1,7008.65,0,0.0,0.09090909090909091,50,14.272727272727273
597,France,Male,61,5,0.0,2,1,1,81299.17,0,0.0,0.08196721311475409,56,9.78688524590164
531,France,Male,37,7,121854.45,1,1,0,147521.35,0,0.8260123026260267,0.1891891891891892,30,14.35135135135135
509,France,Male,26,10,0.0,2,1,1,6177.83,0,0.0,0.38461538461538464,16,19.576923076923077
508,France,Male,35,1,86893.28,1,0,0,59374.82,0,1.4634702050465163,0.02857142857142857,34,14.514285714285714
749,Germany,Female,32,7,79523.13,1,0,1,157648.12,0,0.5044343694044687,0.21875,25,23.40625
621,Germany,Female,55,7,131033.76,1,0,1,75685.59,1,1.7312907252225953,0.12727272727272726,48,11.290909090909091
659,France,Female,33,7,89939.62,1,1,0,136540.09,0,0.6587048536440836,0.21212121212121213,26,19.96969696969697
634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1,0.9774110317196144,0.05084745762711865,56,10.745762711864407
675,France,Male,39,7,0.0,2,0,1,36267.21,0,0.0,0.1794871794871795,32,17.307692307692307
770,France,Male,31,3,155047.56,2,1,1,186064.34,0,0.8333007818693254,0.0967741935483871,28,24.838709677419356
736,France,Female,29,9,0.0,2,0,0,176152.7,0,0.0,0.3103448275862069,20,25.379310344827587
524,France,Male,44,10,118569.03,2,0,0,82117.2,0,1.4439000599143663,0.22727272727272727,34,11.909090909090908
674,France,Male,28,5,0.0,1,1,1,151925.25,0,0.0,0.17857142857142858,23,24.071428571428573
700,Spain,Male,44,9,0.0,2,1,0,142287.65,0,0.0,0.20454545454545456,35,15.909090909090908
741,France,Female,35,1,0.0,2,1,0,36557.55,0,0.0,0.02857142857142857,34,21.17142857142857
455,France,Male,40,1,0.0,3,0,1,129975.34,0,0.0,0.025,39,11.375
608,Spain,Male,37,2,130461.02,1,1,0,21967.15,0,5.93891424240286,0.05405405405405406,35,16.43243243243243
776,France,Male,36,1,0.0,2,1,0,53477.76,0,0.0,0.027777777777777776,35,21.555555555555557
635,France,Male,33,1,0.0,3,0,0,178067.33,1,0.0,0.030303030303030304,32,19.242424242424242
746,France,Female,37,4,0.0,2,0,1,171039.56,0,0.0,0.10810810810810811,33,20.16216216216216
692,Spain,Female,47,3,0.0,2,1,0,150802.41,1,0.0,0.06382978723404255,44,14.72340425531915
683,Spain,Male,35,9,61172.04,1,0,0,82951.12,0,0.7374468241055697,0.2571428571428571,26,19.514285714285716
591,Germany,Female,35,2,90194.34,2,1,0,57064.57,0,1.5805663654348048,0.05714285714285714,33,16.885714285714286
581,France,Female,24,3,95508.2,1,1,1,45755.0,0,2.0873827996940224,0.125,21,24.208333333333332
684,Germany,Male,35,3,99967.76,1,1,1,176882.08,0,0.5651661264951203,0.08571428571428572,32,19.542857142857144
561,Spain,Male,37,4,101470.29,1,0,1,88838.14,0,1.142192868963713,0.10810810810810811,33,15.162162162162161
718,Germany,Female,33,4,70541.06,1,0,0,88592.8,0,0.7962391977677644,0.12121212121212122,29,21.757575757575758
590,France,Male,31,8,112211.61,1,1,0,26261.42,0,4.272869098472208,0.25806451612903225,23,19.032258064516128
573,France,Female,47,8,154543.98,1,1,0,29586.73,0,5.223422122012132,0.1702127659574468,39,12.191489361702128
350,France,Female,40,0,111098.85,1,1,1,172321.21,1,0.6447195327841536,0.0,40,8.75
504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1,0.8344457541260032,0.0,44,11.454545454545455
813,Spain,Male,27,1,137275.36,1,0,1,115733.16,0,1.1861367995136396,0.037037037037037035,26,30.11111111111111
641,Spain,Male,31,3,153316.14,1,1,0,59927.99,0,2.5583394337103584,0.0967741935483871,28,20.677419354838708
662,France,Female,22,9,0.0,2,1,1,44377.65,0,0.0,0.4090909090909091,13,30.09090909090909
497,Spain,Male,44,2,121250.04,1,0,1,79691.4,0,1.521494665672833,0.045454545454545456,42,11.295454545454545
716,France,Male,31,8,109578.04,2,1,1,51503.51,0,2.127583925833404,0.25806451612903225,23,23.096774193548388
526,France,Female,37,5,53573.18,1,1,0,62830.97,0,0.8526556250842539,0.13513513513513514,32,14.216216216216216
760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0,0.6420134350016216,0.17647058823529413,28,22.352941176470587
669,France,Female,31,6,113000.66,1,1,0,40467.82,0,2.7923584714966116,0.1935483870967742,25,21.580645161290324
655,France,Male,27,10,0.0,2,1,0,51620.94,0,0.0,0.37037037037037035,17,24.25925925925926
547,France,Female,49,2,0.0,1,0,0,65466.93,1,0.0,0.04081632653061224,47,11.16326530612245
648,Germany,Female,40,5,139973.65,1,1,1,667.66,1,209.64809933199533,0.125,35,16.2
790,France,Female,31,2,151290.16,1,1,1,172437.12,0,0.8773642241299322,0.06451612903225806,29,25.483870967741936
744,Germany,Female,50,1,121498.11,2,0,1,106061.47,1,1.1455442772950442,0.02,49,14.88
761,Spain,Female,32,4,103515.39,2,1,1,177622.38,0,0.5827834870808509,0.125,28,23.78125
750,France,Female,35,3,0.0,1,1,0,191520.5,0,0.0,0.08571428571428572,32,21.428571428571427
680,France,Male,34,9,0.0,2,1,1,95686.6,0,0.0,0.2647058823529412,25,20.0
704,Spain,Male,38,6,106687.76,1,1,0,173776.5,0,0.6139366370021263,0.15789473684210525,32,18.526315789473685
521,France,Female,41,2,0.0,2,1,1,113089.43,0,0.0,0.04878048780487805,39,12.707317073170731
452,France,Female,35,8,0.0,2,1,1,149614.81,0,0.0,0.22857142857142856,27,12.914285714285715
695,France,Female,31,5,106089.2,1,0,0,99537.68,0,1.0658194966971302,0.16129032258064516,26,22.419354838709676
850,Spain,Male,71,10,69608.14,1,1,0,97893.4,1,0.7110606026555417,0.14084507042253522,61,11.971830985915492
625,France,Male,31,5,0.0,2,0,1,90.07,0,0.0,0.16129032258064516,26,20.161290322580644
608,Germany,Female,40,7,96202.32,1,0,0,161154.85,0,0.596955785072556,0.175,33,15.2
715,France,Female,38,0,0.0,2,1,1,332.81,0,0.0,0.0,38,18.81578947368421
834,Spain,Male,33,5,0.0,2,1,0,66285.18,0,0.0,0.15151515151515152,28,25.272727272727273
469,France,Male,33,1,127818.52,1,1,0,163477.22,0,0.7818735845887275,0.030303030303030304,32,14.212121212121213
480,France,Female,40,7,0.0,1,1,0,170332.67,1,0.0,0.175,33,12.0
527,Germany,Male,58,3,137318.42,1,1,1,126144.96,0,1.0885763489877043,0.05172413793103448,55,9.086206896551724
834,Spain,Male,34,5,0.0,2,0,0,53437.1,0,0.0,0.14705882352941177,29,24.529411764705884
583,France,Female,40,4,55776.39,2,1,0,26920.43,0,2.0718981829042105,0.1,36,14.575
696,Germany,Male,32,4,84421.62,1,0,1,52314.71,0,1.6137262349346866,0.125,28,21.75
606,France,Male,32,5,83161.65,1,1,1,116885.59,0,0.7114790625602352,0.15625,27,18.9375
713,France,Female,39,10,0.0,2,1,1,126263.97,0,0.0,0.2564102564102564,29,18.28205128205128
821,Germany,Male,42,3,87807.29,2,1,1,64613.81,0,1.3589554616884532,0.07142857142857142,39,19.547619047619047
550,France,Female,30,4,0.0,2,1,0,89216.29,0,0.0,0.13333333333333333,26,18.333333333333332
675,France,Female,39,6,0.0,2,0,0,83419.15,0,0.0,0.15384615384615385,33,17.307692307692307
748,Spain,Male,39,3,0.0,2,1,1,123998.52,0,0.0,0.07692307692307693,36,19.17948717948718
606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0,0.982556994555273,0.225,31,15.15
726,Germany,Male,30,7,92847.59,1,1,0,146154.06,0,0.6352720547072042,0.23333333333333334,23,24.2
547,France,Male,30,6,0.0,2,1,1,18471.86,0,0.0,0.2,24,18.233333333333334
758,Spain,Male,35,5,0.0,2,1,0,95009.6,0,0.0,0.14285714285714285,30,21.65714285714286
596,France,Male,37,2,0.0,1,0,1,121175.86,0,0.0,0.05405405405405406,35,16.10810810810811
720,Spain,Male,34,3,0.0,2,1,1,77047.78,0,0.0,0.08823529411764706,31,21.176470588235293
674,France,Male,37,3,0.0,1,1,0,158049.9,0,0.0,0.08108108108108109,34,18.216216216216218
756,France,Female,32,4,0.0,2,1,0,147040.25,0,0.0,0.125,28,23.625
649,Germany,Male,78,4,68345.86,2,1,1,142566.75,0,0.47939551122544355,0.05128205128205128,74,8.320512820512821
613,Germany,Male,28,7,76656.4,2,1,1,185483.24,0,0.41327938847736323,0.25,21,21.892857142857142
643,France,Male,62,9,0.0,2,0,0,155870.82,0,0.0,0.14516129032258066,53,10.370967741935484
600,France,Male,31,8,0.0,2,1,1,121555.51,0,0.0,0.25806451612903225,23,19.35483870967742
735,Spain,Male,39,1,60374.98,1,1,0,40223.74,0,1.5009787752208026,0.02564102564102564,38,18.846153846153847
585,France,Female,34,1,0.0,1,1,1,75503.6,0,0.0,0.029411764705882353,33,17.205882352941178
724,Germany,Male,33,4,88046.88,1,0,1,186942.49,1,0.47098377688239845,0.12121212121212122,29,21.939393939393938
635,Spain,Male,29,2,0.0,2,0,0,117173.8,0,0.0,0.06896551724137931,27,21.896551724137932
472,France,Male,19,9,0.0,2,1,0,3453.4,0,0.0,0.47368421052631576,10,24.842105263157894
590,France,Male,36,1,0.0,2,1,0,48876.84,0,0.0,0.027777777777777776,35,16.38888888888889
651,Spain,Female,63,8,129968.67,1,1,1,11830.53,0,10.985870455507909,0.12698412698412698,55,10.333333333333334
686,Germany,Female,39,4,157731.6,2,1,0,162820.6,0,0.968744741144548,0.10256410256410256,35,17.58974358974359
606,France,Male,32,6,0.0,2,0,1,36540.63,0,0.0,0.1875,26,18.9375
781,France,Male,33,3,89276.48,1,1,0,6959.0,0,12.828923695933323,0.09090909090909091,30,23.666666666666668
593,France,Male,45,4,138825.19,1,0,0,10828.78,0,12.82002127663504,0.08888888888888889,41,13.177777777777777
793,France,Male,63,4,103729.79,2,1,1,80272.06,0,1.2922278312030362,0.06349206349206349,59,12.587301587301587
791,France,Female,31,10,75499.24,1,1,0,22184.14,0,3.4032980318371595,0.3225806451612903,21,25.516129032258064
850,France,Male,68,5,169445.4,1,1,1,186335.07,0,0.909358608661268,0.07352941176470588,63,12.5
698,France,Female,57,9,111359.55,2,1,0,105715.01,0,1.053393931476713,0.15789473684210525,48,12.24561403508772
846,France,Female,34,10,142388.61,2,0,1,68393.64,1,2.0818984045884967,0.29411764705882354,24,24.88235294117647
765,France,Male,42,4,123311.39,2,1,1,82868.34,0,1.4880398231701033,0.09523809523809523,38,18.214285714285715
574,Spain,Male,52,7,115532.52,1,1,0,196257.67,0,0.5886777316779517,0.1346153846153846,45,11.038461538461538
617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1,1.7901771997463605,0.19607843137254902,41,12.098039215686274
581,France,Male,25,5,77886.53,2,1,0,150319.49,0,0.5181399298254671,0.2,20,23.24
710,Germany,Male,37,6,135795.63,1,0,1,46523.6,0,2.918854731792037,0.16216216216216217,31,19.18918918918919
550,France,Male,32,8,97514.07,1,1,1,199138.84,0,0.48967880901586053,0.25,24,17.1875
533,Germany,Male,51,6,127545.56,2,0,0,79559.02,1,1.603156499413894,0.11764705882352941,45,10.450980392156863
779,France,Male,49,9,106160.37,1,0,0,116893.87,0,0.9081773920223533,0.1836734693877551,40,15.89795918367347
763,France,Female,23,2,0.0,2,1,0,153983.99,0,0.0,0.08695652173913043,21,33.17391304347826
563,Spain,Female,36,4,143680.47,2,1,1,63531.19,0,2.2615737246539847,0.1111111111111111,32,15.63888888888889
678,Spain,Male,38,3,124483.53,1,1,0,126253.31,0,0.9859823081074073,0.07894736842105263,35,17.842105263157894
644,Spain,Female,31,5,86006.3,1,1,1,73922.95,0,1.1634587093723938,0.16129032258064516,26,20.774193548387096
682,Germany,Female,43,7,111094.05,2,1,1,64679.3,0,1.717613672380499,0.16279069767441862,36,15.86046511627907
625,France,Male,22,9,0.0,2,1,0,157072.91,0,0.0,0.4090909090909091,13,28.40909090909091
733,Spain,Male,36,1,0.0,2,0,1,108377.82,0,0.0,0.027777777777777776,35,20.36111111111111
512,France,Female,30,6,0.0,2,1,0,88827.31,0,0.0,0.2,24,17.066666666666666
642,France,Female,41,7,115171.71,1,1,1,37674.47,0,3.0570226999875514,0.17073170731707318,34,15.658536585365853
737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0,1.04905027234163,0.45454545454545453,12,33.5
575,France,Female,57,8,137936.94,1,1,1,84475.13,0,1.6328704081307717,0.14035087719298245,49,10.087719298245615
543,Germany,Female,37,3,122304.65,2,0,0,33998.7,0,3.597333133325686,0.08108108108108109,34,14.675675675675675
521,Germany,Male,41,8,120586.54,1,0,1,20491.15,0,5.884810759767021,0.1951219512195122,33,12.707317073170731
637,France,Male,32,3,0.0,2,1,1,197827.06,0,0.0,0.09375,29,19.90625
714,France,Male,40,9,46520.69,1,1,1,96687.25,0,0.4811460663117423,0.225,31,17.85
726,Spain,Female,56,2,105473.74,1,1,1,46044.7,0,2.2906814465074157,0.03571428571428571,54,12.964285714285714
680,Spain,Female,34,7,0.0,2,1,0,98949.85,0,0.0,0.20588235294117646,27,20.0
812,Germany,Male,39,5,115730.71,3,1,1,185599.34,1,0.6235513014216538,0.1282051282051282,34,20.82051282051282
757,Spain,Male,30,3,145396.49,1,0,1,198341.15,0,0.7330626549256167,0.1,27,25.233333333333334
710,Spain,Male,62,3,131078.42,2,1,0,119348.76,1,1.0982805351308218,0.04838709677419355,59,11.451612903225806
516,Germany,Female,47,9,128298.74,1,0,0,149614.17,1,0.8575306737323075,0.19148936170212766,38,10.97872340425532
803,France,Female,40,6,165526.71,1,1,0,12328.08,0,13.426803687192166,0.15,34,20.075
560,France,Female,38,5,83714.41,1,1,1,33245.97,0,2.518031809569701,0.13157894736842105,33,14.736842105263158
679,France,Female,36,3,0.0,2,1,1,2243.41,0,0.0,0.08333333333333333,33,18.86111111111111
526,France,Male,32,7,125540.05,1,0,0,86786.41,0,1.4465404203261778,0.21875,25,16.4375
485,France,Male,41,2,100254.76,2,1,1,12706.67,0,7.889931823207811,0.04878048780487805,39,11.829268292682928
625,France,Female,36,3,0.0,2,1,0,41295.1,1,0.0,0.08333333333333333,33,17.36111111111111
773,Spain,Male,43,7,138150.57,1,1,1,177357.16,0,0.7789399086002505,0.16279069767441862,36,17.976744186046513
530,France,Female,45,1,0.0,1,0,1,190663.89,1,0.0,0.022222222222222223,44,11.777777777777779
616,Germany,Female,43,7,95984.21,1,0,1,115262.54,1,0.8327441855784196,0.16279069767441862,36,14.325581395348838
651,France,Male,23,10,0.0,2,1,1,170099.23,0,0.0,0.43478260869565216,13,28.304347826086957
586,Germany,Male,38,2,136858.42,1,0,1,189143.94,0,0.7235675644696838,0.05263157894736842,36,15.421052631578947
607,Germany,Male,29,7,102609.0,1,1,0,163257.44,0,0.6285104066313915,0.2413793103448276,22,20.93103448275862
724,Spain,Male,39,3,0.0,2,0,1,95562.81,0,0.0,0.07692307692307693,36,18.564102564102566
733,France,Male,64,3,0.0,2,1,1,75272.63,0,0.0,0.046875,61,11.453125
667,Germany,Male,70,3,77356.92,2,1,1,20881.96,0,3.70448559426414,0.04285714285714286,67,9.528571428571428
700,France,Female,32,8,110923.15,2,1,1,161845.81,1,0.6853631243218468,0.25,24,21.875
659,Spain,Male,78,2,151675.65,1,0,1,49978.67,0,3.034807648943039,0.02564102564102564,76,8.448717948717949
710,Spain,Male,22,8,0.0,3,1,0,107292.91,0,0.0,0.36363636363636365,14,32.27272727272727
760,France,Male,37,7,0.0,1,0,0,32863.24,1,0.0,0.1891891891891892,30,20.54054054054054
677,France,Female,25,3,0.0,2,1,0,179608.96,0,0.0,0.12,22,27.08
798,Germany,Female,29,8,80204.11,2,1,0,70223.22,0,1.1421309076969128,0.27586206896551724,21,27.517241379310345
758,France,Male,35,7,0.0,2,1,0,77951.84,0,0.0,0.2,28,21.65714285714286
715,France,Male,45,4,0.0,2,1,1,55043.93,0,0.0,0.08888888888888889,41,15.88888888888889
752,Germany,Male,32,9,115587.49,2,0,1,101677.46,0,1.1368054434089916,0.28125,23,23.5
586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1,1.3477766194455176,0.17391304347826086,38,12.73913043478261
818,France,Male,36,4,0.0,2,1,1,8037.03,0,0.0,0.1111111111111111,32,22.72222222222222
490,Germany,Female,41,0,139659.04,1,1,1,176254.12,0,0.7923731938861912,0.0,41,11.951219512195122
610,Germany,Female,69,5,86038.21,3,0,0,192743.06,1,0.4463881086042735,0.07246376811594203,64,8.840579710144928
627,Germany,Male,24,5,102773.2,2,1,0,56793.02,1,1.8096097020373278,0.20833333333333334,19,26.125
533,France,Female,35,8,0.0,2,1,1,187900.12,0,0.0,0.22857142857142856,27,15.228571428571428
708,France,Female,51,8,70754.18,1,1,1,92920.04,1,0.7614523196503143,0.1568627450980392,43,13.882352941176471
681,France,Male,59,4,122781.51,1,0,1,140166.95,0,0.8759661960255252,0.06779661016949153,55,11.542372881355933
690,France,Male,21,8,0.0,2,1,1,155782.89,0,0.0,0.38095238095238093,13,32.857142857142854
656,Germany,Male,68,7,153545.11,1,1,1,186574.68,0,0.8229686364730734,0.10294117647058823,61,9.647058823529411
673,Spain,Male,40,1,121629.22,1,1,1,3258.6,0,37.325606088504266,0.025,39,16.825
806,Germany,Male,36,8,167983.17,2,1,1,106714.28,0,1.5741395622029217,0.2222222222222222,28,22.38888888888889
648,Spain,Female,43,7,81153.82,1,1,1,144532.85,1,0.5614904846891209,0.16279069767441862,36,15.069767441860465
501,France,Male,35,6,99760.84,1,1,1,13591.52,0,7.3399325461758504,0.17142857142857143,29,14.314285714285715
556,Germany,Female,43,4,125890.72,1,1,1,74854.97,0,1.6817950765326604,0.09302325581395349,39,12.930232558139535
627,France,Female,27,2,0.0,2,1,0,125451.01,0,0.0,0.07407407407407407,25,23.22222222222222
652,France,Male,31,2,119148.55,1,0,0,149740.22,0,0.7957017159451215,0.06451612903225806,29,21.032258064516128
807,Germany,Female,60,1,72948.58,2,1,1,17355.36,0,4.203230586977164,0.016666666666666666,59,13.45
708,Germany,Male,21,8,133974.36,2,1,0,50294.09,0,2.6638191485321636,0.38095238095238093,13,33.714285714285715
619,France,Male,27,1,154483.98,1,1,0,156394.74,0,0.9877824535531056,0.037037037037037035,26,22.925925925925927
601,France,Male,40,10,98627.13,2,0,0,77977.69,0,1.2648121533223158,0.25,30,15.025
445,France,Male,64,2,136770.67,1,0,1,43678.06,0,3.131335732402035,0.03125,62,6.953125
800,Germany,Male,39,4,95252.72,1,1,0,13906.34,0,6.849589467825466,0.10256410256410256,35,20.512820512820515
554,France,Male,33,3,117413.95,1,1,1,12766.74,0,9.196862315673382,0.09090909090909091,30,16.78787878787879
714,Germany,Male,54,4,137986.58,2,0,1,51308.54,1,2.6893491804678127,0.07407407407407407,50,13.222222222222221
656,France,Male,44,10,143571.52,1,0,0,127444.14,0,1.1265446963665806,0.22727272727272727,34,14.909090909090908
520,France,Male,49,5,121197.64,1,1,0,72577.33,1,1.6699104251975099,0.10204081632653061,44,10.612244897959183
